ANO,CODESC,TIPOESC,NOMESC,DRE,DIRETORIA,SUBPREF,CEU,ENDERECO,NUMERO,BAIRRO,CEP,TEL1,TEL2,FAX,SITUACAO,CDIST,DISTRITO,SETOR,CODSEE,CODINEP,EH,NOME_ANT,T2D3D,DTURNOS,LATITUDE,LONGITUDE,REDE,DATABASE,TOTCLA,TOTALU,TOTALU_COM_COMPAT
2019,400210,CEI DIRET,PARQUE SANTA RITA,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA MATEUS BARBOSA DE REZENDE,120,PARQUE SANTA RITA,08161530,20354740,,20354740,Ativa,84,VILA CURUCA,8406,0237218,35237218,163300001050000,,2D,G,-23514697,-46413055,DIR,30/6/2019,11,120,121
2019,400441,CEI INDIR,VILA NOVA CURUCA,MP,SAO MIGUEL,ITAIM PAULISTA,,RUA ARVORE DA CERA,170,JARDIM SANTO ANTONIO,08032270,,,,Ativa,84,VILA CURUCA,8401,0181845,35181845,,,2D,G,-23514391,-46427550,CON,30/6/2019,14,158,158
2019,400444,CEI INDIR,NOSSA SENHORA SAGRADO CORACAO,IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,,PRACA LEÃO X,51,VILA FORMOSA,03359020,29103205,,,Ativa,85,VILA FORMOSA,8503,0182485,35182485,,NS SRA SAGRADO CORACAO,2D,G,-23569184,-46549452,CON,30/6/2019,13,152,155
2019,400691,CEU CEI,"ADELAIDE TERESA LOPES CIMONARI, PROFA",IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,FORMOSA,RUA SARGENTO CLAUDINER EVARISTO DIAS,10,PARQUE SANTO ANTÔNIO,03385150,20364303,,,Ativa,85,VILA FORMOSA,8505,0396801,35396801,162700000980100,FORMOSA,2D,G,-23580395,-46523975,DIR,30/6/2019,17,194,196
2019,400860,CEI INDIR,"ORLANDO IAZZETTI, DEP",IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,,RUA BARRA DO CAMARAJIBE,160,CAPÃO DO EMBIRA,03383120,29185913,,,Ativa,85,VILA FORMOSA,8505,0005578,35005578,,,2D,G,-23582479,-46531622,CON,30/6/2019,11,117,117
2019,400825,CEI INDIR,PICOLO,IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,,RUA TANGANICA,118,VILA FORMOSA,03359140,26742155,,,Ativa,85,VILA FORMOSA,8503,0004180,35004180,,,2D,G,-23567558,-46545625,CON,30/6/2019,6,90,90
2019,308725,CR.P.CONV,VOVO LUIZA,IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,,RUA HEMISFÉRIO,713,CHÁCARA BELENZINHO,03375000,23022484,22118400,,Ativa,85,VILA FORMOSA,8504,0581008,35581008,,,2D,G,-23574293,-46548763,CON,30/6/2019,12,123,123
2019,308742,CR.P.CONV,MARAVILHA II,IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,,RUA REI ALBERTO DA BÉLGICA,449,CHÁCARA BELENZINHO,03381000,27178359,,,Ativa,85,VILA FORMOSA,8505,0004177,35004177,,,2D,G,-23578026,-46534650,CON,30/6/2019,13,150,150
2019,308753,CR.P.CONV,"RUTE DE MELLO, PROFA",IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,,RUA DOUTOR ARTUR DE SANTI,33,CHÁCARA MAFALDA,03373060,35967498,,,Ativa,85,VILA FORMOSA,8504,0004223,35004223,,,2D,G,-23574275,-46554083,CON,30/6/2019,11,133,133
2019,308755,CR.P.CONV,FRANCISCO RODRIGUES,IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,,RUA ARAPOCA,318,VILA FORMOSA,03362000,22680688,,,Ativa,85,VILA FORMOSA,8502,0004225,35004225,,,2D,G,-23565048,-46542264,CON,30/6/2019,6,73,74
2019,309276,CR.P.CONV,ASAS DE ALGODAO,IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,,RUA SÃO MARINHO,19,VILA FORMOSA,03359010,22514588,,,Ativa,85,VILA FORMOSA,8503,0005905,35005905,,,2D,G,-23569233,-46551819,CON,30/6/2019,9,100,100
2019,309256,CR.P.CONV,VOVO MARGARIDA,IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,,AVENIDA MONTEMAGNO,2804,CHÁCARA BELENZINHO,03379005,29185960,,,Ativa,85,VILA FORMOSA,8503,0005828,35005828,,,2D,G,-23573620,-46538968,CON,30/6/2019,11,77,77
2019,309060,CR.P.CONV,DALVA RANGEL,IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,,AVENIDA ANTÔNIO MANOGRASSO,311,CHÁCARA BELENZINHO,03379000,42118115,,,Ativa,85,VILA FORMOSA,8505,0005335,35005335,,,2D,G,-23576692,-46536226,CON,30/6/2019,10,87,87
2019,600030,ESP CONV,LAR MAE DO DIVINO AMOR,IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,,RUA FRANCISCO ZICARDI,420,JARDIM ANÁLIA FRANCO,03335090,26717677,26720485,26715047,Ativa,85,VILA FORMOSA,8501,,,,,2D,MT,-23557608,-46566614,CON,30/6/2019,4,14,
2019,700025,CEU AT COM,"FORMOSA - EDEN SILVERIO DE OLIVEIRA, PROF.",IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,FORMOSA,RUA SARGENTO CLAUDINER EVARISTO DIAS,10,PARQUE SANTO ANTÔNIO,03385150,20364300,20364311,,Ativa,85,VILA FORMOSA,8505,0455581,35455581,,FORMOSA,,,-23580395,-46523975,DIR,30/6/2019,0,0,0
2019,092088,EMEI,FRANCISCO ROQUETTI,IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,,PRACA LEÃO X,S/N,VILA FORMOSA,03359025,21545184,,21543271,Ativa,85,VILA FORMOSA,8503,0052449,35052449,162700000790000,VILA FORMOSA NOVO,2D,MT,-23569162,-46549514,DIR,30/6/2019,10,325,334
2019,092096,EMEI,"JOAO ORTALE, PROF.",IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,,PRACA DIOGO DE AGUIRRE,S/N,VILA FORMOSA,03363110,26742062,,,Ativa,85,VILA FORMOSA,8502,0052553,35052553,162700000810000,VILA FORMOSA - PI 73,2D,G,-23563957,-46543250,DIR,30/6/2019,4,108,108
2019,095117,EMEF,"KENNEDY, PRES.",IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,,RUA ACURUÍ,700,VILA FORMOSA,03355000,26733014,26734196,26733014,Ativa,85,VILA FORMOSA,8501,0054586,35054586,162700000800000,"1,2,3,5,6 ESC. MISTAS DE VILA FORMOSA",2D,MTN,-23562192,-46552776,DIR,30/6/2019,23,730,730
2019,019089,EMEI,JOAO RUBENS MARCELO,IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,,RUA AZEVEDO E BRITO,395,VILA FORMOSA,03366040,27837455,,,Ativa,85,VILA FORMOSA,8502,0223189,35223189,162700000820000,,2D,MT,-23568042,-46534038,DIR,30/6/2019,8,242,245
2019,019062,EMEI,"THEREZA THE DE CARVALHO, PROFA.",IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,,RUA BARRA DO CAMARAJIBE,200,PARQUE CRUZEIRO DO SUL,03383120,21158205,21158177,,Ativa,85,VILA FORMOSA,8505,0223190,35223190,162700000830000,CAPAO DO EMBIRA,2D,MT,-23582482,-46531614,DIR,30/6/2019,12,358,359
2019,019386,CEU EMEF,"MARIA APARECIDA DE SOUZA CAMPOS, PROFA",IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,FORMOSA,RUA SARGENTO CLAUDINER EVARISTO DIAS,10,PARQUE SANTO ANTÔNIO,03385150,20364332,20364305,,Ativa,85,VILA FORMOSA,8505,0397064,35397064,162700000980200,FORMOSA,2D,MTG,-23580395,-46523975,DIR,30/6/2019,25,725,730
2019,019377,CEU EMEI,FORMOSA,IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,FORMOSA,RUA SARGENTO CLAUDINER EVARISTO DIAS,10,PARQUE SANTO ANTÔNIO,03385150,20364324,,,Ativa,85,VILA FORMOSA,8505,0397015,35397015,162700000980300,,2D,MT,-23580635,-46523829,DIR,30/6/2019,18,588,595
2019,306342,CR.P.CONV,BOM PASTOR,IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,,RUA GRECCO,613,CHÁCARA MAFALDA,03373000,22137833,,,Ativa,85,VILA FORMOSA,8504,0182497,35182497,,,2D,G,-23575562,-46549762,CON,30/6/2019,13,153,154
2019,308185,CR.P.CONV,FONTE DO SABER II,IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,,RUA CAETANO DO AMARAL,129,VILA CRUZEIRO,03382130,23649394,,,Ativa,85,VILA FORMOSA,8505,0566184,35566184,,,2D,G,-23578542,-46529267,CON,30/6/2019,8,89,89
2019,308127,CR.P.CONV,SEMEANDO ALEGRIA,IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,,RUA NEBULOSA,79,VILA FORMOSA,03371020,22113839,,,Ativa,85,VILA FORMOSA,8503,0564667,35564667,,,2D,G,-23570938,-46546640,CON,30/6/2019,10,118,118
2019,307822,CR.P.CONV,REINO DOS PEQUENINOS,IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,,AVENIDA MONTEMAGNO,2365,VILA FORMOSA,03371000,26673585,,,Ativa,85,VILA FORMOSA,8503,0476833,35476833,,,2D,G,-23572556,-46542776,CON,30/6/2019,10,120,121
2019,307856,CR.P.CONV,FONTE DO SABER,IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,,RUA FÁBIO,300,CHÁCARA BELENZINHO,03378060,21542231,,,Ativa,85,VILA FORMOSA,8503,0478180,35478180,,,2D,G,-23574919,-46538261,CON,30/6/2019,5,61,62
2019,307552,CR.P.CONV,SONIA MARIA DOS ANJOS MARTINELLI,IQ,ITAQUERA,ARICANDUVA/FORMOSA/CARRAO,,RUA ANGÁ,633,VILA FORMOSA,03360000,22114481,,,Ativa,85,VILA FORMOSA,8503,0457176,35457176,,NAS ASAS DA AGUIA,2D,G,-23569777,-46544074,CON,30/6/2019,7,79,80
2019,306333,CR.P.CONV,MARIA DA GLORIA BAUMGART,JT,JACANA/TREMEMBE,VILA MARIA/VILA GUILHERME,,RUA AMAZONAS DA SILVA,538,VILA GUILHERME,02051001,29011959,,,Ativa,86,VILA GUILHERME,8602,0182552,35182552,,,2D,G,-23515550,-46610351,CON,30/6/2019,19,238,238
2019,306329,CR.P.CONV,"LUIZ BIASI, CON",JT,JACANA/TREMEMBE,VILA MARIA/VILA GUILHERME,,RUA MAQUINISTA TRIGO,117,VILA ISOLINA MAZZEI,02079040,29019861,,,Ativa,86,VILA GUILHERME,8603,0183362,35183362,,,2D,G,-23498540,-46606204,CON,30/6/2019,11,239,240
2019,306331,CR.P.CONV,"REGINA ANGELORUM, LAR INF",JT,JACANA/TREMEMBE,VILA MARIA/VILA GUILHERME,,RUA JOSE BERNARDO PINTO,911,VILA GUILHERME,02055001,29050638,,,Ativa,86,VILA GUILHERME,8602,0182503,35182503,,,2D,G,-23515235,-46605939,CON,30/6/2019,9,100,100
2019,019470,EMEI,"PEDRO ALVARES CABRAL MORAES, PROF.",JT,JACANA/TREMEMBE,VILA MARIA/VILA GUILHERME,,RUA LEONOR FERNANDES COSTA ZACHARIAS,2150,VILA GUILHERME,02052020,29097200,29052949,,Ativa,86,VILA GUILHERME,8602,0243590,35243590,162800000630000,VILA GUILHERME,2D,G,-23521270,-46607577,DIR,30/6/2019,7,224,228
2019,094773,EMEF,OLIVA IRENE BAYERLEIN SILVA,JT,JACANA/TREMEMBE,VILA MARIA/VILA GUILHERME,,RUA AMAZONAS DA SILVA,893,VILA GUILHERME,02051001,29099834,29099898,,Ativa,86,VILA GUILHERME,8602,0054604,35054604,162800000640000,ESCOLAS REUNIDAS DAS LARANJEIRAS,2D,MTG,-23511840,-46608966,DIR,30/6/2019,15,388,388
2019,094781,EMEF,RUY BARBOSA,JT,JACANA/TREMEMBE,VILA MARIA/VILA GUILHERME,,AVENIDA CONCEICAO 1385,1385,VILA GUILHERME,02072001,29015064,29096868,,Ativa,86,VILA GUILHERME,8603,0054628,35054628,162800000650000,ESCOLA MISTA MUNICIPAL VILA IZOLINA,2D,MT,-23500161,-46600540,DIR,30/6/2019,23,662,668
2019,094790,EMEF,"HELENA LOMBARDI BRAGA, PROFA.",JT,JACANA/TREMEMBE,VILA MARIA/VILA GUILHERME,,RUA DIRCE,106,VILA LEONOR,02077080,29016711,29096687,,Ativa,86,VILA GUILHERME,8601,0054616,35054616,162800000620000,ESCOLA MISTA MUNICIPAL DE  VILA LEONOR,2D,MTG,-23502731,-46598004,DIR,30/6/2019,23,706,707
2019,092169,EMEI,"ANCHIETA, PE.",JT,JACANA/TREMEMBE,VILA MARIA/VILA GUILHERME,,RUA MARIA CANDIDA,1592,VILA GUILHERME,02071002,29092266,29093661,,Ativa,86,VILA GUILHERME,8601,0052565,35052565,162800000610000,VILA GUILHERME - PI 20,2D,MT,-23507442,-46600064,DIR,30/6/2019,12,352,354
2019,309225,CR.P.CONV,TAPIRAI,JT,JACANA/TREMEMBE,VILA MARIA/VILA GUILHERME,,RUA TAPIRAÍ,61,VILA ISOLINA MAZZEI,02083070,,,,Ativa,86,VILA GUILHERME,8603,0005752,35005752,,,2D,G,-23497704,-46597052,CON,30/6/2019,6,68,70
2019,308845,CR.P.CONV,JOSEPHINA SANTOS MAIA,JT,JACANA/TREMEMBE,VILA MARIA/VILA GUILHERME,,RUA EUGÊNIO DE FREITAS,650,VILA GUILHERME,02060000,29012300,,,Ativa,86,VILA GUILHERME,8601,0004702,35004702,,,2D,G,-23520109,-46599396,CON,30/6/2019,19,210,210
2019,400748,CEI INDIR,VILA GUILHERME,JT,JACANA/TREMEMBE,VILA MARIA/VILA GUILHERME,,RUA ANNA PAPINI GUARANHA,181,VILA GUILHERME,02029000,20890785,,,Ativa,86,VILA GUILHERME,8602,0477461,35477461,162800001090000,REINO ENCANTADO,2D,G,-23511794,-46618364,CON,30/6/2019,15,149,149
2019,400443,CEI INDIR,"ANDRE NUNES JUNIOR, VER.",JT,JACANA/TREMEMBE,VILA MARIA/VILA GUILHERME,,RUA SANTO STEFANO,118,VILA ISOLINA MAZZEI,02084030,29011574,,,Ativa,86,VILA GUILHERME,8603,0183325,35183325,,VILA ISOLINA MAZZEI,2D,G,-23496578,-46599627,CON,30/6/2019,12,133,134
2019,400445,CEI INDIR,JARDIM DAS CAMELIAS,MP,SAO MIGUEL,SAO MIGUEL,,RUA LIRIO DA SERRA,276,PARQUE GUARANI,08050460,20524490,,,Ativa,87,VILA JACUI,8706,0181785,35181785,,,2D,G,-23513947,-46463677,CON,30/6/2019,15,191,191
2019,400446,CEI INDIR,PARQUE CRUZEIRO DO SUL,MP,SAO MIGUEL,SAO MIGUEL,,RUA DOUTOR MILTON PENA,19,PARQUE CRUZEIRO DO SUL,08070360,20330921,,,Ativa,87,VILA JACUI,8702,0184548,35184548,,,2D,G,-23494234,-46457963,CON,30/6/2019,12,147,147
2019,400261,CEI DIRET,VILA SANTA INES,MP,SAO MIGUEL,SAO MIGUEL,,RUA RAINHADOBOSQUE,210,VILA SANTA INES,03812030,25467291,,,Ativa,87,VILA JACUI,8702,0237103,35237103,163300000500000,,2D,G,-23494699,-46466688,DIR,30/6/2019,12,122,123
2019,400728,CEI INDIR,UNIAO DE VILA NOVA,MP,SAO MIGUEL,SAO MIGUEL,,RUA RIO BENEDITO,30,UNIÃO DE VILA NOVA,08072012,20319720,,,Ativa,87,VILA JACUI,8701,0439101,35439101,,,2D,G,-23490477,-46457617,CON,30/6/2019,16,186,187
2019,400782,CEI INDIR,CDHU JACUI A,MP,SAO MIGUEL,SAO MIGUEL,,RUA JAPICHAUA,313,JARDIM MATARAZZO,03813310,22148372,,,Ativa,87,VILA JACUI,8701,0479561,35479561,,,2D,G,-23481587,-46470547,CON,30/6/2019,14,266,266
2019,400680,CEI INDIR,CENTRO SOCIAL MARISTA IRMAO JUSTINO - CESOMAR,MP,SAO MIGUEL,SAO MIGUEL,,RUA CATLÉIAS,50,JARDIM NAIR,08071100,20313780,,,Ativa,87,VILA JACUI,8701,0360454,35360454,,,2D,G,-23490652,-46454281,CON,30/6/2019,22,204,204
2019,400652,CEI INDIR,CAMELIAS,MP,SAO MIGUEL,SAO MIGUEL,,RUA CANJICA,70,JARDIM DAS CAMELIAS,08050390,36759330,20536740,20536740,Ativa,87,VILA JACUI,8706,0304612,35304612,,JARDIM DAS CAMELIAS,2D,G,-23511222,-46458431,CON,30/6/2019,14,150,150
2019,400667,CEI INDIR,LIRIO DO VALE,MP,SAO MIGUEL,SAO MIGUEL,,RUA JAPICHAUA,312,JARDIM MATARAZZO,03813310,22147224,,,Ativa,87,VILA JACUI,8701,0353309,35353309,,,2D,G,-23481637,-46470624,CON,30/6/2019,13,158,158
2019,400520,CEU CEI,PARQUE SAO CARLOS,MP,SAO MIGUEL,SAO MIGUEL,PARQUE SAO CARLOS,RUA CLAREAR,643,JARDIM SAO CARLOS ZONA LESTE,08062590,20454234,20454236,20454236,Ativa,87,VILA JACUI,8705,0057873,35057873,163300001330100,,2D,G,-23509742,-46473642,DIR,30/6/2019,19,254,256
2019,400533,CEI INDIR,JARDIM SAO CARLOS II,MP,SAO MIGUEL,SAO MIGUEL,,RUA SAO PEDRO DO JEQUITINHONHA,27,JARDIM SAO CARLOS,08062300,20433732,,,Ativa,87,VILA JACUI,8705,0061141,35061141,,,2D,G,-23513395,-46473962,CON,30/6/2019,11,125,125
2019,400657,CEI INDIR,ARCA DO SABER,MP,SAO MIGUEL,SAO MIGUEL,,RUA ARRAIAL DE SANTA BÁRBARA,1018,JARDIM PEDRO JOSÉ NUNES,08061360,25457180,,,Ativa,87,VILA JACUI,8703,0340340,35340340,,,2D,G,-23504452,-46470766,CON,30/6/2019,13,153,153
2019,400628,CEI INDIR,VILA JOIA,MP,SAO MIGUEL,SAO MIGUEL,,AVENIDA MARIO ALVES,780,JARDIM PEDRO JOSE NUNES,08061380,20582971,,,Ativa,87,VILA JACUI,8703,0312629,35312629,,,2D,G,-23505729,-46465619,CON,30/6/2019,14,160,160
2019,400807,CEI INDIR,VENTURA BRANCO,MP,SAO MIGUEL,SAO MIGUEL,,RUA JAPICHAUA,311,JARDIM MATARAZZO,03813310,25458683,,,Ativa,87,VILA JACUI,8701,0582207,35582207,,,2D,G,-23481822,-46470641,CON,30/6/2019,16,210,210
2019,400820,CEI INDIR,BALTAZAR SANTANA,MP,SAO MIGUEL,SAO MIGUEL,,RUA JOSÉ CARLOS MASTROMONICO,189,JARDIM PLANALTO,08040440,27294258,,,Ativa,87,VILA JACUI,8707,0004154,35004154,,,2D,G,-23508906,-46448004,CON,30/6/2019,16,197,197
2019,400811,CEI INDIR,JACUI II,MP,SAO MIGUEL,SAO MIGUEL,,AVENIDA SÃO MIGUEL,7290,VILA NORMA,08070002,38925646,,,Ativa,87,VILA JACUI,8703,0004469,35004469,,,2D,G,-23499022,-46466339,CON,30/6/2019,15,224,224
2019,500500,MOVA,ASS COM FLORESTAN FERNANDES UNID VIII MP,MP,SAO MIGUEL,SAO MIGUEL,,RUA OLEGARIO MACIEL,212,JARDIM SAO CARLOS,08062320,61524490,,,Ativa,87,VILA JACUI,8705,,,,,2D,TN,-23516378,-46474013,CON,30/6/2019,2,51,
2019,500525,MOVA,GRUPO ORG EM DEFESA DA EDUC E CULTURA UNID VI MP,MP,SAO MIGUEL,SAO MIGUEL,,AVENIDA ANTONIO LOUZADA ANTUNES,43,JARDIM PEDRO JOSE NUNES,08061000,61319263,,,Ativa,87,VILA JACUI,8703,,,,GRUPO ORG EM DEFESA DA EDUC E CULTURA UNID VI,2D,N,-23502590,-46466887,CON,30/6/2019,1,22,
2019,308751,CR.P.CONV,UNIAO DE VILA NOVA II,MP,SAO MIGUEL,SAO MIGUEL,,RUA FLOR DO ESPÍRITO SANTO,253,VILA JACUÍ,08050080,20536360,,,Ativa,87,VILA JACUI,8707,0004220,35004220,,,2D,G,-23512687,-46454937,CON,30/6/2019,8,96,96
2019,308683,CR.P.CONV,JOSE DIAS PEQUENO PRINCIPE,MP,SAO MIGUEL,SAO MIGUEL,,AVENIDA AFONSO LOPES DE BAIÃO,490,VILA CAROLINA,08040000,20581294,,,Ativa,87,VILA JACUI,8704,0587229,35587229,,,2D,G,-23503712,-46447861,CON,30/6/2019,11,120,120
2019,309137,CR.P.CONV,REFERENCIAL II,MP,SAO MIGUEL,SAO MIGUEL,,RUA BAIARDO MEDEIROS,222,JARDIM DAS CAMÉLIAS,08050330,20556188,,,Ativa,87,VILA JACUI,8706,0005543,35005543,,,2D,G,-23510558,-46460859,CON,30/6/2019,7,65,65
2019,400031,CEI DIRET,CIDADE PEDRO JOSE NUNES,MP,SAO MIGUEL,SAO MIGUEL,,AVENIDA MARIO ALVES,482,JARDIM PEDRO JOSE NUNES,08061380,29563278,,,Ativa,87,VILA JACUI,8703,0237115,35237115,163300000390000,,2D,G,-23503866,-46467465,DIR,30/6/2019,13,147,147
2019,400041,CEI DIRET,"DURVAL MIOLA, PROF.",MP,SAO MIGUEL,SAO MIGUEL,,RUA PADRE ORLANDO NOGUEIRA,235,LIMOEIRO,08051560,22800564,,22800564,Ativa,87,VILA JACUI,8706,0237140,35237140,163300000420000,,2D,G,-23511391,-46465833,DIR,30/6/2019,15,148,150
2019,400123,CEI DIRET,JARDIM SAO CARLOS,MP,SAO MIGUEL,SAO MIGUEL,,RUA SAO PEDRO DO JEQUITINHONHA,101,JARDIM SAO CARLOS,08062300,22800494,,,Ativa,87,VILA JACUI,8705,0237139,35237139,163300000470000,,2D,G,-23514339,-46474075,DIR,30/6/2019,9,109,110
2019,400119,CEI DIRET,JARDIM RUTH,MP,SAO MIGUEL,SAO MIGUEL,,RUA GUARABU,142,JARDIM RUTH,08040780,20516887,,,Ativa,87,VILA JACUI,8707,0237127,35237127,163300000450000,,2D,G,-23513365,-46448873,DIR,30/6/2019,9,107,108
2019,700027,CEU AT COM,PARQUE SAO CARLOS,MP,SAO MIGUEL,SAO MIGUEL,PARQUE SAO CARLOS,RUA CLAREAR,643,JARDIM SAO CARLOS ZONA LESTE,08062590,20454248,,,Ativa,87,VILA JACUI,8705,0455490,35455490,,,,,-23509742,-46473642,DIR,30/6/2019,0,0,0
2019,501525,MOVA,CENTRO DE EDUCACAO DA ZONA LESTE,MP,SAO MIGUEL,SAO MIGUEL,,RUA ARRAIAL DE CATAS ALTAS,222,VILA SANTA INÊS,03812000,,,,Ativa,87,VILA JACUI,8702,,,,,2D,TN,-23493891,-46467022,CON,30/6/2019,2,58,
2019,501526,MOVA,CENTRO DE EDUCACAO DA ZONA LESTE,MP,SAO MIGUEL,SAO MIGUEL,,RUA DAMASTES,52,PARQUE CRUZEIRO DO SUL,08070030,,,,Ativa,87,VILA JACUI,8702,,,,,2D,N,-23497127,-46466092,CON,30/6/2019,1,15,
2019,501431,MOVA,CENTRO DE EDUCACAO DA ZONA LESTE XII,MP,SAO MIGUEL,SAO MIGUEL,,RUA OLEGÁRIO MACIEL,213,JARDIM SAO CARLOS ZONA LESTE,08062320,,,,Ativa,87,VILA JACUI,8705,,,,CENTRO DE EUDCACAO ZONA LESTE MP UNID XII,2D,N,-23516374,-46474002,CON,30/6/2019,1,23,
2019,501271,MOVA,"ASS DOS MORADORES DE VILA REIS, JD PLANALTO E REGIAO",MP,SAO MIGUEL,SAO MIGUEL,,RUA FLOR DA RESSURREICAO,390,VILA JACUÍ,08050070,,,,Ativa,87,VILA JACUI,8707,,,,"ASS DOS MORADORES DE VILA REIS, JD PLANALTO E",2D,N,-23511170,-46454145,CON,30/6/2019,2,53,
2019,501269,MOVA,ASS MAE MARA UNID IV MP,MP,SAO MIGUEL,SAO MIGUEL,,RUA PASSO DO CAMARAGIBE,2,JARDIM DAS CAMÉLIAS,08050790,,,,Ativa,87,VILA JACUI,8706,,,,,2D,TN,-23509348,-46461489,CON,30/6/2019,2,49,
2019,091103,EMEI,JARDIM PEDRO JOSE NUNES,MP,SAO MIGUEL,SAO MIGUEL,,RUA FLOR DE SAO MIGUEL,261,JARDIM PEDRO JOSE NUNES,08061020,,,,Ativa,87,VILA JACUI,8703,0087185,35087185,163300000530000,,2D,G,-23501183,-46463795,DIR,30/6/2019,8,220,220
2019,091111,EMEI,EPITACIO PESSOA,MP,SAO MIGUEL,SAO MIGUEL,,RUA DANIEL ARCIONI,10,LIMOEIRO,08051080,22809888,,,Ativa,87,VILA JACUI,8705,0052954,35052954,163300000510000,,2D,MT,-23518112,-46470177,DIR,30/6/2019,10,349,350
2019,091120,EMEI,AFRANIO PEIXOTO,MP,SAO MIGUEL,SAO MIGUEL,,RUA MARIA SANTANA,230,VILA JACUÍ,08050130,20537250,,,Ativa,87,VILA JACUI,8707,0052930,35052930,163300000370000,,2D,MT,-23510233,-46445897,DIR,30/6/2019,20,695,700
2019,093726,EMEF,PEDRO TEIXEIRA,MP,SAO MIGUEL,SAO MIGUEL,,RUA DOM FRANCISCO DE CAMPOS BARRETO,51,JARDIM SANTANA,08050120,20536688,20540273,,Ativa,87,VILA JACUI,8707,0055700,35055700,163300000490000,ESCOLA MISTA DE VILA JACUI,2D,MTG,-23512718,-46456224,DIR,30/6/2019,32,965,967
2019,093734,EMEF,ANTONIO CARLOS DE ANDRADA E SILVA,MP,SAO MIGUEL,SAO MIGUEL,,RUA BALTAZAR SANTANA,365,JARDIM PLANALTO,08040420,20541899,,20544800,Ativa,87,VILA JACUI,8707,0055759,35055759,163300000380000,SITIO DA CASA PINTADA,2D,MT,-23508692,-46447153,DIR,30/6/2019,28,842,842
2019,093688,EMEF,"PEDRO ALEIXO, DR.",MP,SAO MIGUEL,SAO MIGUEL,,RUA PAU D ARCOROXO,340,JARDIM PEDRO JOSE NUNES,08061030,20370421,22972722,22972722,Ativa,87,VILA JACUI,8703,0055621,35055621,163300000460000,E.M. PEDRO JOSE NUNES,2D,MT,-23501429,-46464675,DIR,30/6/2019,23,705,709
2019,093696,EMEF,"EPITACIO PESSOA, PRES.",MP,SAO MIGUEL,SAO MIGUEL,,RUA LÍBERO ANCONA LOPES,169,PARQUE CRUZEIRO DO SUL,08070280,22970192,20370226,,Ativa,87,VILA JACUI,8702,0055712,35055712,163300000410000,ESCOLA MISTA DO PARQUE CRUZEIRO DO SUL,2D,MTN,-23496888,-46461635,DIR,30/6/2019,29,878,879
2019,093700,EMEF,RAUL PILLA,MP,SAO MIGUEL,SAO MIGUEL,,RUA PADRE ORLANDO NOGUEIRA,139,LIMOEIRO,08051560,20492370,22800020,,Ativa,87,VILA JACUI,8706,0055748,35055748,163300000520000,ESCOLA MISTA MUNICIPAL DA VILA MONTE SANTO,2D,MT,-23511389,-46466533,DIR,30/6/2019,24,710,713
2019,019459,EMEI,UNIAO DE VILA NOVA I,MP,SAO MIGUEL,SAO MIGUEL,,RUA NÚBIA,40,VILA NOVA UNIÃO,08072012,20314332,,,Ativa,87,VILA JACUI,8701,0443220,35443220,163300001170000,,2D,MT,-23490479,-46456986,DIR,30/6/2019,18,630,630
2019,019506,EMEF,MILTON PEREIRA COSTA,MP,SAO MIGUEL,SAO MIGUEL,,RUA HENRIQUE XAVIER DE BRITO,221,JARDIM PEDRO JOSÉ NUNES,08061015,20311505,20316004,,Ativa,87,VILA JACUI,8703,0560455,35560455,163300001280000,VILA JACUI,2D,MTG,-23500383,-46466948,DIR,30/6/2019,25,767,769
